Wilayah,Kota,K. Tidur,K. Mandi,Luas Tanah,Luas Bangunan,Carport,Listrik,K. Tidur Pembantu,K. Mandi Pembantu,Lantai,Kondisi,Garasi,furnishing,TahunRumah,Harga
Cinere, Depok,3.0,3.0,120.0,158.0,1.0,4400.0,1.0,1.0,2.0,bagus sekali,0.0,unfurnished,5.0,2550000000.0
Cinere, Depok,3.0,2.0,60.0,73.0,2.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,0.0,1480000000.0
Cinere, Depok,4.0,4.0,246.0,320.0,2.0,5500.0,1.0,1.0,2.0,bagus,1.0,semi furnished,5.0,5700000000.0
Cinere, Depok,4.0,4.0,200.0,365.0,1.0,2200.0,1.0,1.0,2.0,baru,1.0,unfurnished,0.0,3500000000.0
Cinere, Depok,3.0,1.0,112.0,56.0,1.0,2200.0,1.0,1.0,1.0,bagus,0.0,unfurnished,2.0,1570000000.0
Cinere, Depok,3.0,2.0,70.0,115.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,970000000.0
Cinere, Depok,4.0,2.0,120.0,180.0,1.0,3500.0,0.0,0.0,2.0,bagus,0.0,semi furnished,10.0,1950000000.0
Cinere, Depok,3.0,3.0,250.0,225.0,1.0,3500.0,1.0,1.0,2.0,bagus sekali,1.0,unfurnished,7.0,3000000000.0
Cinere, Depok,5.0,4.0,367.5,237.0,3.0,2200.0,2.0,1.0,2.0,bagus,1.0,semi furnished,4.0,4000000000.0
Cinere, Depok,4.0,2.0,170.0,200.0,1.0,900.0,1.0,1.0,2.0,butuh renovasi,2.0,unfurnished,12.0,750000000.0
Cinere, Depok,3.0,3.0,65.0,78.0,1.0,3500.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,800000000.0
Cinere, Depok,3.0,3.0,120.0,178.0,2.0,3500.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,2500000000.0
Cinere, Depok,3.0,3.0,101.0,78.0,1.0,3500.0,0.0,0.0,2.0,baru,1.0,semi furnished,0.0,890000000.0
Cinere, Depok,4.0,3.0,118.0,160.0,2.0,3500.0,1.0,1.0,2.0,bagus,0.0,semi furnished,4.0,2200000000.0
Cinere, Depok,3.0,3.0,234.0,400.0,1.0,3300.0,1.0,1.0,2.0,bagus,1.0,unfurnished,4.0,4200000000.0
Cinere, Depok,2.0,2.0,158.0,145.0,2.0,3300.0,1.0,0.0,2.0,bagus,0.0,unfurnished,7.0,4000000000.0
Cinere, Depok,6.0,4.0,321.0,421.75,1.0,6600.0,1.0,1.0,2.0,bagus,1.0,semi furnished,27.0,3500000000.0
Cinere, Depok,3.0,3.0,367.5,421.75,4.0,7700.0,1.0,1.0,2.0,bagus sekali,0.0,unfurnished,4.0,6850000000.0
Cinere, Depok,3.0,3.0,300.0,250.0,1.0,4400.0,2.0,1.0,2.0,bagus,0.0,semi furnished,4.0,3950000000.0
Cinere, Depok,3.0,3.0,150.0,220.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,1.0,1900000000.0
Cinere, Depok,4.0,3.0,367.5,388.0,2.0,3500.0,2.0,1.0,2.0,bagus,2.0,unfurnished,22.0,6200000000.0
Cinere, Depok,4.0,3.0,367.5,350.0,2.0,4400.0,1.0,1.0,1.0,bagus,2.0,unfurnished,17.0,5800000000.0
Cinere, Depok,4.0,3.0,367.5,175.0,0.0,3500.0,0.0,0.0,1.0,bagus,2.0,unfurnished,4.0,4500000000.0
Cinere, Depok,3.0,4.0,72.0,110.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,1090000000.0
Cinere, Depok,2.0,2.0,60.0,70.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,semi furnished,0.0,680000000.0
Cinere, Depok,3.0,3.0,187.0,200.0,2.0,2200.0,0.0,0.0,2.0,bagus,0.0,semi furnished,2.0,2750000000.0
Cinere, Depok,3.0,3.0,78.0,110.0,0.0,3500.0,0.0,0.0,2.0,bagus,0.0,furnished,2.0,1650000000.0
Cinere, Depok,2.0,2.0,120.0,83.0,0.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,2.0,2280000000.0
Cinere, Depok,3.0,3.0,120.0,140.0,1.0,2200.0,1.0,1.0,2.0,bagus sekali,1.0,unfurnished,5.0,1500000000.0
Cinere, Depok,2.0,2.0,108.0,150.0,2.0,2200.0,1.0,1.0,2.0,bagus,0.0,unfurnished,6.0,1650000000.0
Cinere, Depok,2.0,2.0,132.0,90.0,1.0,2200.0,1.0,1.0,1.0,bagus,1.0,unfurnished,17.0,1200000000.0
Cinere, Depok,3.0,3.0,80.0,138.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,1350000000.0
Cinere, Depok,2.0,1.0,75.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,525000000.0
Cinere, Depok,3.0,2.0,120.0,91.0,0.0,2200.0,0.0,0.0,2.0,unfurnished,2.0,unfurnished,0.0,2130000000.0
Cinere, Depok,2.0,2.0,56.0,93.0,0.0,2200.0,0.0,0.0,2.0,unfurnished,1.0,unfurnished,1.0,1450000000.0
Cinere, Depok,3.0,2.0,62.0,73.0,0.0,2200.0,0.0,0.0,2.0,unfurnished,1.0,unfurnished,0.0,1480000000.0
Cinere, Depok,3.0,3.0,71.0,84.0,0.0,2200.0,0.0,0.0,2.0,unfurnished,1.0,unfurnished,0.0,1590000000.0
Cinere, Depok,3.0,2.0,93.0,88.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,1170000000.0
Pangkalan Jati, Depok,4.0,3.0,150.0,200.0,0.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,2.0,2520000000.0
Pangkalan Jati, Depok,4.0,4.0,367.5,300.0,2.0,4400.0,0.0,0.0,2.0,bagus sekali,2.0,unfurnished,4.0,4300000000.0
Pangkalan Jati, Depok,3.0,2.0,93.0,88.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,1170000000.0
Sawangan, Depok,2.0,1.0,68.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,400000000.0
Sawangan, Depok,3.0,2.0,109.0,90.0,0.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,2.0,1560000000.0
Sawangan, Depok,1.0,1.0,72.0,43.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,750000000.0
Sawangan, Depok,2.0,1.0,82.0,50.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,660000000.0
Sawangan, Depok,2.0,1.0,108.0,90.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,960000000.0
Sawangan, Depok,2.0,1.0,82.0,50.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,660000000.0
Sawangan, Depok,2.0,1.0,120.0,45.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,1.0,1200000000.0
Sawangan, Depok,3.0,2.0,109.0,90.0,0.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,2.0,1560000000.0
Sawangan, Depok,3.0,2.0,72.0,90.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,furnished,0.0,793000000.0
Sawangan, Depok,3.0,2.0,109.0,90.0,2.0,4400.0,0.0,0.0,2.0,bagus,0.0,unfurnished,2.0,1560000000.0
Sawangan, Depok,2.0,1.0,66.0,42.0,1.0,2200.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,484000000.0
Sawangan, Depok,2.0,1.0,60.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,semi furnished,0.0,300000000.0
Sawangan, Depok,1.0,1.0,72.0,43.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,750000000.0
Sawangan, Depok,2.0,1.0,50.0,36.0,0.0,1300.0,0.0,0.0,1.0,baru,1.0,semi furnished,0.0,235000000.0
Sawangan, Depok,3.0,2.0,90.0,160.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1320000000.0
Sawangan, Depok,2.0,1.0,82.0,50.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,660000000.0
Sawangan, Depok,3.0,1.0,81.0,81.0,0.0,1300.0,1.0,0.0,1.0,bagus,1.0,unfurnished,0.0,900000000.0
Sawangan, Depok,3.0,2.0,164.0,95.0,1.0,2200.0,1.0,0.0,1.0,bagus,1.0,unfurnished,0.0,1260000000.0
Sawangan, Depok,3.0,2.0,90.0,160.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1320000000.0
Sawangan, Depok,1.0,1.0,72.0,43.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,750000000.0
Sawangan, Depok,2.0,1.0,72.0,42.0,1.0,1300.0,1.0,0.0,1.0,bagus,1.0,unfurnished,0.0,780000000.0
Sawangan, Depok,3.0,3.0,120.0,100.0,1.0,3300.0,1.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1200000000.0
Sawangan, Depok,1.0,1.0,72.0,43.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,750000000.0
Sawangan, Depok,2.0,1.0,82.0,50.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,660000000.0
Sawangan, Depok,3.0,3.0,120.0,100.0,1.0,3300.0,1.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1200000000.0
Sawangan, Depok,2.0,2.0,84.0,40.0,1.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,1020000000.0
Sawangan, Depok,3.0,2.0,109.0,90.0,2.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,2.0,1560000000.0
Sawangan, Depok,3.0,3.0,101.0,78.0,1.0,3500.0,0.0,0.0,2.0,baru,1.0,semi furnished,0.0,901000000.0
Sawangan, Depok,3.0,3.0,101.0,91.0,1.0,3500.0,0.0,0.0,2.0,baru,1.0,semi furnished,0.0,901000000.0
Sawangan, Depok,4.0,3.0,91.0,101.0,2.0,3500.0,0.0,0.0,2.0,baru,2.0,semi furnished,0.0,1110000000.0
Sawangan, Depok,2.0,1.0,60.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,semi furnished,0.0,485000000.0
Sawangan, Depok,4.0,3.0,367.5,300.0,2.0,2200.0,1.0,1.0,2.0,bagus,2.0,furnished,12.0,4000000000.0
Sawangan, Depok,2.0,2.0,84.0,75.0,0.0,2200.0,1.0,1.0,2.0,baru,2.0,semi furnished,1.0,1200000000.0
Sawangan, Depok,3.0,2.0,68.0,56.0,2.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,0.0,800000000.0
Sawangan, Depok,3.0,2.0,70.0,69.0,2.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,0.0,750000000.0
Sawangan, Depok,2.0,1.0,68.0,38.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,600000000.0
Sawangan, Depok,3.0,1.0,72.0,52.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,650000000.0
Sawangan, Depok,2.0,1.0,84.0,45.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,1.0,917000000.0
Sawangan, Depok,4.0,2.0,70.0,118.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,950000000.0
Sawangan, Depok,3.0,2.0,70.0,115.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,955000000.0
Sawangan, Depok,4.0,4.0,124.0,135.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,1870000000.0
Sawangan, Depok,2.0,1.0,63.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,semi furnished,0.0,285000000.0
Sawangan, Depok,3.0,2.0,84.0,75.0,0.0,2200.0,0.0,0.0,1.0,baru,0.0,semi furnished,0.0,1330000000.0
Sawangan, Depok,4.0,4.0,158.0,133.0,2.0,2200.0,1.0,1.0,2.0,baru,2.0,semi furnished,0.0,2490000000.0
Sawangan, Depok,3.0,3.0,142.0,126.0,2.0,2200.0,1.0,1.0,2.0,baru,2.0,unfurnished,0.0,2280000000.0
Sawangan, Depok,2.0,1.0,50.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,semi furnished,0.0,230000000.0
Sawangan, Depok,3.0,4.0,200.0,120.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,semi furnished,2.0,3500000000.0
Sawangan, Depok,3.0,3.0,101.0,78.0,1.0,3500.0,0.0,0.0,2.0,baru,1.0,semi furnished,0.0,800000000.0
Sawangan, Depok,2.0,1.0,55.0,42.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,387000000.0
Sawangan, Depok,2.0,1.0,72.0,42.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,485000000.0
Sawangan, Depok,2.0,1.0,73.0,45.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,525000000.0
Sawangan, Depok,3.0,2.0,120.0,79.0,2.0,4400.0,0.0,0.0,2.0,baru,3.0,unfurnished,0.0,1600000000.0
Sawangan, Depok,4.0,2.0,60.0,80.0,1.0,2200.0,0.0,0.0,1.0,bagus,1.0,semi furnished,1.0,445000000.0
Sawangan, Depok,2.0,2.0,144.0,68.0,2.0,2200.0,0.0,0.0,1.0,bagus,0.0,semi furnished,6.0,1450000000.0
Sawangan, Depok,2.0,1.0,50.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus sekali,1.0,semi furnished,0.0,200000000.0
Sawangan, Depok,5.0,4.0,112.0,120.0,0.0,2200.0,1.0,1.0,2.0,baru,4.0,semi furnished,1.0,1800000000.0
Sawangan, Depok,2.0,1.0,66.0,50.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,semi furnished,1.0,750000000.0
Sawangan, Depok,3.0,1.0,119.0,80.0,1.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,12.0,650000000.0
Sawangan, Depok,3.0,3.0,110.0,103.0,2.0,5500.0,1.0,1.0,2.0,baru,0.0,furnished,1.0,2280000000.0
Sawangan, Depok,3.0,2.0,96.0,103.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,1.0,1670000000.0
Sawangan, Depok,3.0,2.0,84.0,85.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,1.0,1410000000.0
Sawangan, Depok,2.0,2.0,84.0,75.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,1.0,1330000000.0
Sawangan, Depok,2.0,2.0,106.0,75.0,1.0,5500.0,0.0,0.0,2.0,baru,0.0,furnished,1.0,1940000000.0
Sawangan, Depok,4.0,4.0,129.0,120.0,2.0,5500.0,1.0,1.0,2.0,baru,0.0,furnished,1.0,2790000000.0
Sawangan, Depok,3.0,3.0,84.0,75.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,semi furnished,0.0,1330000000.0
Sawangan, Depok,2.0,1.0,72.0,45.0,1.0,2200.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,508000000.0
Sawangan, Depok,4.0,4.0,96.0,103.0,2.0,2200.0,1.0,1.0,2.0,baru,2.0,semi furnished,1.0,1500000000.0
Sawangan, Depok,2.0,1.0,70.0,34.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,583000000.0
Sawangan, Depok,2.0,2.0,52.0,63.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,622000000.0
Sawangan, Depok,3.0,3.0,230.0,150.0,2.0,2200.0,0.0,0.0,2.0,bagus,0.0,semi furnished,2.0,1600000000.0
Sawangan, Depok,3.0,2.0,92.0,74.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,semi furnished,0.0,1100000000.0
Sawangan, Depok,3.0,2.0,76.0,66.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,semi furnished,0.0,799000000.0
Sawangan, Depok,3.0,2.0,72.0,72.0,1.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,590000000.0
Sawangan, Depok,3.0,2.0,75.0,60.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,semi furnished,0.0,755000000.0
Sawangan, Depok,2.0,2.0,121.0,71.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,semi furnished,0.0,1230000000.0
Cibubur, Depok,2.0,3.0,98.0,78.0,1.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1200000000.0
Cibubur, Depok,2.0,3.0,98.0,78.0,0.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,0.0,1200000000.0
Cibubur, Depok,2.0,1.0,50.0,30.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,1.0,500000000.0
Cibubur, Depok,3.0,2.0,62.0,70.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,699000000.0
Cibubur, Depok,3.0,3.0,120.0,158.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,2.0,1800000000.0
Cibubur, Depok,3.0,2.0,235.0,225.0,0.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,2.0,2600000000.0
Cibubur, Depok,2.0,2.0,98.0,78.0,2.0,2200.0,1.0,1.0,2.0,bagus,0.0,furnished,0.0,1200000000.0
Sukatani, Depok,3.0,2.0,70.0,69.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,875000000.0
Sukatani, Depok,2.0,1.0,105.0,60.0,1.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,945000000.0
Cipayung, Depok,2.0,1.0,80.0,45.0,0.0,2200.0,1.0,0.0,1.0,bagus,1.0,unfurnished,0.0,660000000.0
Cipayung, Depok,2.0,1.0,80.0,45.0,1.0,2200.0,1.0,0.0,1.0,bagus,1.0,unfurnished,0.0,660000000.0
Cipayung, Depok,2.0,1.0,87.0,45.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,690000000.0
Cipayung, Depok,3.0,1.0,60.0,36.0,0.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,350000000.0
Cipayung, Depok,3.0,3.0,109.0,144.0,2.0,1300.0,0.0,0.0,2.0,bagus sekali,2.0,unfurnished,4.0,800000000.0
Cipayung, Depok,3.0,1.0,128.0,110.0,1.0,2200.0,0.0,0.0,1.0,butuh renovasi,0.0,unfurnished,16.0,1250000000.0
Cipayung, Depok,2.0,1.0,87.0,45.0,0.0,1300.0,0.0,0.0,1.0,bagus,0.0,semi furnished,0.0,690000000.0
Cipayung, Depok,2.0,1.0,120.0,57.0,1.0,2200.0,0.0,0.0,1.0,bagus sekali,0.0,unfurnished,9.0,950000000.0
Beji, Depok,3.0,3.0,106.0,150.0,0.0,3300.0,1.0,0.0,2.0,bagus,1.0,unfurnished,2.0,1800000000.0
Beji, Depok,4.0,3.0,150.0,200.0,1.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,2.0,2520000000.0
Beji, Depok,3.0,3.0,96.0,75.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1100000000.0
Beji, Depok,3.0,3.0,72.0,80.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,unfurnished,0.0,1150000000.0
Beji, Depok,3.0,3.0,72.0,80.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,unfurnished,0.0,1150000000.0
Beji, Depok,3.0,2.0,72.0,75.0,2.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,0.0,995000000.0
Beji, Depok,2.0,2.0,60.0,51.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,756000000.0
Beji, Depok,3.0,3.0,97.0,130.0,2.0,2200.0,1.0,0.0,2.0,baru,2.0,semi furnished,0.0,1440000000.0
Beji, Depok,2.0,2.0,50.0,50.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,725000000.0
Beji, Depok,3.0,3.0,102.0,120.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,unfurnished,0.0,1350000000.0
Beji, Depok,3.0,2.0,57.0,72.0,1.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,950000000.0
Beji, Depok,4.0,3.0,100.0,120.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,semi furnished,0.0,1600000000.0
Beji, Depok,3.0,2.0,72.0,75.0,2.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,995000000.0
Beji, Depok,5.0,4.5,127.0,168.0,2.0,3500.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,2300000000.0
Beji, Depok,3.0,3.0,72.0,120.0,0.0,2200.0,0.0,0.0,2.0,unfurnished,2.0,unfurnished,0.0,1400000000.0
Beji, Depok,3.0,3.0,100.0,120.0,0.0,2200.0,1.0,0.0,2.0,unfurnished,1.0,unfurnished,0.0,1700000000.0
Beji, Depok,3.0,3.0,100.0,130.0,0.0,2200.0,0.0,0.0,2.0,unfurnished,1.0,unfurnished,0.0,1400000000.0
Beji, Depok,3.0,3.0,77.0,140.0,0.0,2200.0,1.0,1.0,2.0,unfurnished,2.0,unfurnished,0.0,1700000000.0
Beji, Depok,3.0,2.0,72.0,75.0,0.0,2200.0,0.0,0.0,2.0,unfurnished,1.0,unfurnished,0.0,995000000.0
Beji, Depok,3.0,3.0,86.0,110.0,0.0,2200.0,0.0,0.0,2.0,unfurnished,1.0,unfurnished,0.0,1420000000.0
Beji, Depok,4.0,3.0,127.0,170.0,0.0,2200.0,1.0,1.0,2.0,unfurnished,2.0,unfurnished,0.0,2300000000.0
Harjamukti, Depok,3.0,3.0,125.0,136.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,1950000000.0
Harjamukti, Depok,2.0,1.0,72.0,42.0,2.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,770000000.0
Harjamukti, Depok,4.0,4.0,300.0,317.0,2.0,2200.0,0.0,0.0,2.0,bagus,0.0,semi furnished,0.0,1350000000.0
Margonda, Depok,2.0,2.0,90.0,45.0,1.0,1300.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,900000000.0
Margonda, Depok,3.0,4.0,194.0,120.0,1.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,4.0,4200000000.0
Margonda, Depok,3.0,2.0,72.0,90.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,2.0,1560000000.0
Margonda, Depok,5.0,2.0,83.0,154.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1050000000.0
Margonda, Depok,3.0,3.0,115.0,145.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,2.0,1560000000.0
Margonda, Depok,6.0,2.0,367.5,250.0,0.0,2200.0,2.0,2.0,1.0,sudah renovasi,2.0,unfurnished,36.0,4900000000.0
Margonda, Depok,3.0,3.0,80.0,100.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,1730000000.0
Margonda, Depok,4.0,3.0,80.0,60.0,2.0,3300.0,0.0,0.0,2.0,baru,2.0,unfurnished,0.0,1200000000.0
Margonda, Depok,3.0,3.0,81.0,80.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,1220000000.0
Margonda, Depok,6.0,2.0,367.5,250.0,1.0,2200.0,2.0,1.0,2.0,sudah renovasi,2.0,unfurnished,36.0,4900000000.0
Margonda, Depok,4.0,4.0,100.0,66.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,1000000000.0
Depok II, Depok,2.0,1.0,50.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,350000000.0
Depok II, Depok,2.0,1.0,72.0,72.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,660000000.0
Depok II, Depok,3.0,3.0,98.0,100.0,0.0,3300.0,1.0,0.0,1.0,bagus,1.0,unfurnished,0.0,1300000000.0
Krukut, Depok,3.0,3.0,60.0,85.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,870000000.0
Krukut, Depok,3.0,3.0,68.0,90.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,890000000.0
Krukut, Depok,3.0,2.0,80.0,70.0,1.0,1300.0,0.0,0.0,2.0,baru,0.0,furnished,0.0,800000000.0
Krukut, Depok,3.0,2.0,93.0,88.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,1170000000.0
Tanah Baru, Depok,3.0,3.0,72.0,110.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,unfurnished,0.0,1250000000.0
Tanah Baru, Depok,3.0,2.0,92.0,100.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,1100000000.0
Tanah Baru, Depok,3.0,3.0,98.0,130.0,2.0,2200.0,1.0,0.0,2.0,baru,2.0,unfurnished,0.0,1450000000.0
Tanah Baru, Depok,3.0,2.0,60.0,75.0,1.0,2200.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,900000000.0
Tanah Baru, Depok,3.0,3.0,98.0,130.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,semi furnished,1.0,1300000000.0
Tanah Baru, Depok,5.0,4.5,127.0,180.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,semi furnished,0.0,2310000000.0
Tanah Baru, Depok,4.0,2.0,100.0,90.0,1.0,2200.0,1.0,1.0,2.0,bagus sekali,0.0,furnished,15.0,1430000000.0
Kukusan, Depok,2.0,1.0,46.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,575000000.0
Kukusan, Depok,4.0,3.0,268.0,140.0,1.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,2.0,3200000000.0
Cisalak, Depok,2.0,1.0,72.0,50.0,0.0,1300.0,0.0,0.0,1.0,sudah renovasi,1.0,unfurnished,3.0,485000000.0
Cilangkap, Depok,2.0,2.0,40.0,46.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,506000000.0
Tirtajaya, Depok,3.0,2.0,80.0,70.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,980000000.0
Tirtajaya, Depok,3.0,2.0,80.0,70.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,980000000.0
Tirtajaya, Depok,3.0,2.0,80.0,70.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,980000000.0
Tirtajaya, Depok,3.0,2.0,63.0,70.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,846000000.0
Gandul, Depok,2.0,1.0,93.0,88.0,2.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,1170000000.0
Gandul, Depok,2.0,1.0,93.0,88.0,2.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,1170000000.0
Jelambar, Jakarta Barat,3.0,3.0,84.0,189.0,0.0,5500.0,0.0,0.0,3.0,bagus,0.0,unfurnished,2.0,1850000000.0
Jelambar, Jakarta Barat,4.0,3.0,260.0,387.0,0.0,5500.0,1.0,1.0,2.0,bagus,0.0,semi furnished,3.0,6800000000.0
Jelambar, Jakarta Barat,3.0,3.0,60.0,132.0,0.0,2200.0,0.0,0.0,3.0,bagus,0.0,unfurnished,0.0,1650000000.0
